year,industry_code_ANZSIC,industry_name_ANZSIC,rme_size_grp,variable,value,unit,age,profit,new_year
2019,all,All Industries,j_Grand_Total,Fixed tangible assets,538578,DOLLARS(millions),5,538578538578538578538578538578,4038
2020,A,"Agriculture, Forestry and Fishing",a_0,Activity unit,41625,COUNT,4,4162541625416254162541625,4040
2020,A,"Agriculture, Forestry and Fishing",a_0,Fixed tangible assets,45358,DOLLARS(millions),4,4535845358453584535845358,4040
2020,A,"Agriculture, Forestry and Fishing",a_0,Operating profit before tax,2085,DOLLARS(millions),4,20852085208520852085,4040
2020,A,"Agriculture, Forestry and Fishing",a_0,Rolling mean employees,0,COUNT,4,00000,4040
2020,A,"Agriculture, Forestry and Fishing",a_0,Salaries and wages paid,467,DOLLARS(millions),4,467467467467467,4040
2020,A,"Agriculture, Forestry and Fishing",a_0,"Sales, government funding, grants and subsidies",11819,DOLLARS(millions),4,1181911819118191181911819,4040
2020,A,"Agriculture, Forestry and Fishing",a_0,Total assets,79730,DOLLARS(millions),4,7973079730797307973079730,4040
2020,A,"Agriculture, Forestry and Fishing",a_0,Total expenditure,10058,DOLLARS(millions),4,1005810058100581005810058,4040
2020,A,"Agriculture, Forestry and Fishing",a_0,Total income,13276,DOLLARS(millions),4,1327613276132761327613276,4040
2020,A,"Agriculture, Forestry and Fishing",b_1-5,Activity unit,18381,COUNT,4,1838118381183811838118381,4040
2020,A,"Agriculture, Forestry and Fishing",b_1-5,Fixed tangible assets,38168,DOLLARS(millions),4,3816838168381683816838168,4040
2020,A,"Agriculture, Forestry and Fishing",b_1-5,Operating profit before tax,1841,DOLLARS(millions),4,18411841184118411841,4040
2020,A,"Agriculture, Forestry and Fishing",b_1-5,Rolling mean employees,35505,COUNT,4,3550535505355053550535505,4040
2020,A,"Agriculture, Forestry and Fishing",b_1-5,Salaries and wages paid,2030,DOLLARS(millions),4,20302030203020302030,4040
2020,A,"Agriculture, Forestry and Fishing",b_1-5,"Sales, government funding, grants and subsidies",15758,DOLLARS(millions),4,1575815758157581575815758,4040
2020,A,"Agriculture, Forestry and Fishing",b_1-5,Total assets,62088,DOLLARS(millions),4,6208862088620886208862088,4040
2020,A,"Agriculture, Forestry and Fishing",b_1-5,Total expenditure,14045,DOLLARS(millions),4,1404514045140451404514045,4040
2020,A,"Agriculture, Forestry and Fishing",b_1-5,Total income,16420,DOLLARS(millions),4,1642016420164201642016420,4040
2020,A,"Agriculture, Forestry and Fishing",c_6-9,Activity unit,2298,COUNT,4,22982298229822982298,4040
2020,A,"Agriculture, Forestry and Fishing",c_6-9,Fixed tangible assets,9803,DOLLARS(millions),4,98039803980398039803,4040
2020,A,"Agriculture, Forestry and Fishing",c_6-9,Operating profit before tax,589,DOLLARS(millions),4,589589589589589,4040
2020,A,"Agriculture, Forestry and Fishing",c_6-9,Rolling mean employees,16155,COUNT,4,1615516155161551615516155,4040
2020,A,"Agriculture, Forestry and Fishing",c_6-9,Salaries and wages paid,807,DOLLARS(millions),4,807807807807807,4040
2020,A,"Agriculture, Forestry and Fishing",c_6-9,"Sales, government funding, grants and subsidies",4910,DOLLARS(millions),4,49104910491049104910,4040
2020,A,"Agriculture, Forestry and Fishing",c_6-9,Total assets,15634,DOLLARS(millions),4,1563415634156341563415634,4040
2020,A,"Agriculture, Forestry and Fishing",c_6-9,Total expenditure,4388,DOLLARS(millions),4,43884388438843884388,4040
2020,A,"Agriculture, Forestry and Fishing",c_6-9,Total income,5026,DOLLARS(millions),4,50265026502650265026,4040
2020,A,"Agriculture, Forestry and Fishing",d_10-19,Activity unit,1284,COUNT,4,12841284128412841284,4040
2020,A,"Agriculture, Forestry and Fishing",d_10-19,Fixed tangible assets,6347,DOLLARS(millions),4,63476347634763476347,4040
2020,A,"Agriculture, Forestry and Fishing",d_10-19,Operating profit before tax,349,DOLLARS(millions),4,349349349349349,4040
2020,A,"Agriculture, Forestry and Fishing",d_10-19,Rolling mean employees,16683,COUNT,4,1668316683166831668316683,4040
2020,A,"Agriculture, Forestry and Fishing",d_10-19,Salaries and wages paid,753,DOLLARS(millions),4,753753753753753,4040
2020,A,"Agriculture, Forestry and Fishing",d_10-19,"Sales, government funding, grants and subsidies",3912,DOLLARS(millions),4,39123912391239123912,4040
2020,A,"Agriculture, Forestry and Fishing",d_10-19,Total assets,11705,DOLLARS(millions),4,1170511705117051170511705,4040
2020,A,"Agriculture, Forestry and Fishing",d_10-19,Total expenditure,3623,DOLLARS(millions),4,36233623362336233623,4040
2020,A,"Agriculture, Forestry and Fishing",d_10-19,Total income,4027,DOLLARS(millions),4,40274027402740274027,4040
2020,A,"Agriculture, Forestry and Fishing",e_20-49,Activity unit,627,COUNT,4,627627627627627,4040
2020,A,"Agriculture, Forestry and Fishing",e_20-49,Fixed tangible assets,3441,DOLLARS(millions),4,34413441344134413441,4040
2020,A,"Agriculture, Forestry and Fishing",e_20-49,Operating profit before tax,192,DOLLARS(millions),4,192192192192192,4040
2020,A,"Agriculture, Forestry and Fishing",e_20-49,Rolling mean employees,18720,COUNT,4,1872018720187201872018720,4040
2020,A,"Agriculture, Forestry and Fishing",e_20-49,Salaries and wages paid,768,DOLLARS(millions),4,768768768768768,4040
2020,A,"Agriculture, Forestry and Fishing",e_20-49,"Sales, government funding, grants and subsidies",3768,DOLLARS(millions),4,37683768376837683768,4040
2020,A,"Agriculture, Forestry and Fishing",e_20-49,Total assets,7355,DOLLARS(millions),4,73557355735573557355,4040
2020,A,"Agriculture, Forestry and Fishing",e_20-49,Total expenditure,3631,DOLLARS(millions),4,36313631363136313631,4040
2020,A,"Agriculture, Forestry and Fishing",e_20-49,Total income,4051,DOLLARS(millions),4,40514051405140514051,4040
2020,A,"Agriculture, Forestry and Fishing",f_50-99,Activity unit,159,COUNT,4,159159159159159,4040
2020,A,"Agriculture, Forestry and Fishing",f_50-99,Fixed tangible assets,1892,DOLLARS(millions),4,18921892189218921892,4040
2020,A,"Agriculture, Forestry and Fishing",f_50-99,Operating profit before tax,126,DOLLARS(millions),4,126126126126126,4040
2020,A,"Agriculture, Forestry and Fishing",f_50-99,Rolling mean employees,10713,COUNT,4,1071310713107131071310713,4040
2020,A,"Agriculture, Forestry and Fishing",f_50-99,Salaries and wages paid,430,DOLLARS(millions),4,430430430430430,4040
2020,A,"Agriculture, Forestry and Fishing",f_50-99,"Sales, government funding, grants and subsidies",1921,DOLLARS(millions),4,19211921192119211921,4040
2020,A,"Agriculture, Forestry and Fishing",f_50-99,Total assets,4779,DOLLARS(millions),4,47794779477947794779,4040
2020,A,"Agriculture, Forestry and Fishing",f_50-99,Total expenditure,1823,DOLLARS(millions),4,18231823182318231823,4040
2020,A,"Agriculture, Forestry and Fishing",f_50-99,Total income,2035,DOLLARS(millions),4,20352035203520352035,4040
2020,A,"Agriculture, Forestry and Fishing",g_100-199,Activity unit,45,COUNT,4,4545454545,4040
2020,A,"Agriculture, Forestry and Fishing",g_100-199,Fixed tangible assets,541,DOLLARS(millions),4,541541541541541,4040
2020,A,"Agriculture, Forestry and Fishing",g_100-199,Operating profit before tax,11,DOLLARS(millions),4,1111111111,4040
2020,A,"Agriculture, Forestry and Fishing",g_100-199,Rolling mean employees,6159,COUNT,4,61596159615961596159,4040
2020,A,"Agriculture, Forestry and Fishing",g_100-199,Salaries and wages paid,231,DOLLARS(millions),4,231231231231231,4040
2020,A,"Agriculture, Forestry and Fishing",g_100-199,"Sales, government funding, grants and subsidies",715,DOLLARS(millions),4,715715715715715,4040
2020,A,"Agriculture, Forestry and Fishing",g_100-199,Total assets,1126,DOLLARS(millions),4,11261126112611261126,4040
2020,A,"Agriculture, Forestry and Fishing",g_100-199,Total expenditure,714,DOLLARS(millions),4,714714714714714,4040
2020,A,"Agriculture, Forestry and Fishing",g_100-199,Total income,722,DOLLARS(millions),4,722722722722722,4040
2020,A,"Agriculture, Forestry and Fishing",h_200+,Activity unit,24,COUNT,4,2424242424,4040
2020,A,"Agriculture, Forestry and Fishing",h_200+,Fixed tangible assets,1750,DOLLARS(millions),4,17501750175017501750,4040
2020,A,"Agriculture, Forestry and Fishing",h_200+,Operating profit before tax,125,DOLLARS(millions),4,125125125125125,4040
2020,A,"Agriculture, Forestry and Fishing",h_200+,Rolling mean employees,10680,COUNT,4,1068010680106801068010680,4040
2020,A,"Agriculture, Forestry and Fishing",h_200+,Salaries and wages paid,419,DOLLARS(millions),4,419419419419419,4040
2020,A,"Agriculture, Forestry and Fishing",h_200+,"Sales, government funding, grants and subsidies",1611,DOLLARS(millions),4,16111611161116111611,4040
2020,A,"Agriculture, Forestry and Fishing",h_200+,Total assets,3757,DOLLARS(millions),4,37573757375737573757,4040
2020,A,"Agriculture, Forestry and Fishing",h_200+,Total expenditure,1580,DOLLARS(millions),4,15801580158015801580,4040
2020,A,"Agriculture, Forestry and Fishing",h_200+,Total income,1642,DOLLARS(millions),4,16421642164216421642,4040
2020,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Activity unit,64443,COUNT,4,6444364443644436444364443,4040
2020,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Fixed tangible assets,107299,DOLLARS(millions),4,107299107299107299107299107299,4040
2020,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Operating profit before tax,5318,DOLLARS(millions),4,53185318531853185318,4040
2020,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Rolling mean employees,114609,COUNT,4,114609114609114609114609114609,4040
2020,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Salaries and wages paid,5905,DOLLARS(millions),4,59055905590559055905,4040
2020,A,"Agriculture, Forestry and Fishing",i_Industry_Total,"Sales, government funding, grants and subsidies",44414,DOLLARS(millions),4,4441444414444144441444414,4040
2020,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Total assets,186173,DOLLARS(millions),4,186173186173186173186173186173,4040
2020,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Total expenditure,39860,DOLLARS(millions),4,3986039860398603986039860,4040
2020,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Total income,47199,DOLLARS(millions),4,4719947199471994719947199,4040
2020,B,Mining,a_0,Activity unit,405,COUNT,4,405405405405405,4040
2020,B,Mining,a_0,Fixed tangible assets,1921,DOLLARS(millions),4,19211921192119211921,4040
2020,B,Mining,a_0,Operating profit before tax,241,DOLLARS(millions),4,241241241241241,4040
2020,B,Mining,a_0,Rolling mean employees,0,COUNT,4,00000,4040
2020,B,Mining,a_0,Salaries and wages paid,62,DOLLARS(millions),4,6262626262,4040
2020,B,Mining,a_0,"Sales, government funding, grants and subsidies",913,DOLLARS(millions),4,913913913913913,4040
2020,B,Mining,a_0,Total assets,3317,DOLLARS(millions),4,33173317331733173317,4040
2020,B,Mining,a_0,Total expenditure,999,DOLLARS(millions),4,999999999999999,4040
2020,B,Mining,a_0,Total income,971,DOLLARS(millions),4,971971971971971,4040
2020,B,Mining,b_1-5,Activity unit,165,COUNT,4,165165165165165,4040
2020,B,Mining,b_1-5,Fixed tangible assets,94,DOLLARS(millions),4,9494949494,4040
2020,B,Mining,b_1-5,Operating profit before tax,18,DOLLARS(millions),4,1818181818,4040
2020,B,Mining,b_1-5,Rolling mean employees,360,COUNT,4,360360360360360,4040
2020,B,Mining,b_1-5,Salaries and wages paid,30,DOLLARS(millions),4,3030303030,4040
2020,B,Mining,b_1-5,"Sales, government funding, grants and subsidies",147,DOLLARS(millions),4,147147147147147,4040
2020,B,Mining,b_1-5,Total assets,285,DOLLARS(millions),4,285285285285285,4040
2020,B,Mining,b_1-5,Total expenditure,140,DOLLARS(millions),4,140140140140140,4040
2020,B,Mining,b_1-5,Total income,150,DOLLARS(millions),4,150150150150150,4040
2020,B,Mining,c_6-9,Activity unit,45,COUNT,4,4545454545,4040
2020,B,Mining,c_6-9,Fixed tangible assets,47,DOLLARS(millions),4,4747474747,4040
2020,B,Mining,c_6-9,Operating profit before tax,0,DOLLARS(millions),4,00000,4040
2020,B,Mining,c_6-9,Rolling mean employees,294,COUNT,4,294294294294294,4040
2020,B,Mining,c_6-9,Salaries and wages paid,23,DOLLARS(millions),4,2323232323,4040
2020,B,Mining,c_6-9,"Sales, government funding, grants and subsidies",103,DOLLARS(millions),4,103103103103103,4040
2020,B,Mining,c_6-9,Total assets,188,DOLLARS(millions),4,188188188188188,4040
2020,B,Mining,c_6-9,Total expenditure,104,DOLLARS(millions),4,104104104104104,4040
2020,B,Mining,c_6-9,Total income,103,DOLLARS(millions),4,103103103103103,4040
2020,B,Mining,d_10-19,Activity unit,27,COUNT,4,2727272727,4040
2020,B,Mining,d_10-19,Fixed tangible assets,98,DOLLARS(millions),4,9898989898,4040
2020,B,Mining,d_10-19,Operating profit before tax,9,DOLLARS(millions),4,99999,4040
2020,B,Mining,d_10-19,Rolling mean employees,372,COUNT,4,372372372372372,4040
2020,B,Mining,d_10-19,Salaries and wages paid,29,DOLLARS(millions),4,2929292929,4040
2020,B,Mining,d_10-19,"Sales, government funding, grants and subsidies",130,DOLLARS(millions),4,130130130130130,4040
2020,B,Mining,d_10-19,Total assets,C,DOLLARS(millions),4,CCCCC,4040
2020,B,Mining,d_10-19,Total expenditure,128,DOLLARS(millions),4,128128128128128,4040
2020,B,Mining,d_10-19,Total income,132,DOLLARS(millions),4,132132132132132,4040
2020,B,Mining,e_20-49,Activity unit,27,COUNT,4,2727272727,4040
2020,B,Mining,e_20-49,Fixed tangible assets,174,DOLLARS(millions),4,174174174174174,4040
2020,B,Mining,e_20-49,Operating profit before tax,30,DOLLARS(millions),4,3030303030,4040
2020,B,Mining,e_20-49,Rolling mean employees,828,COUNT,4,828828828828828,4040
2020,B,Mining,e_20-49,Salaries and wages paid,80,DOLLARS(millions),4,8080808080,4040
2020,B,Mining,e_20-49,"Sales, government funding, grants and subsidies",298,DOLLARS(millions),4,298298298298298,4040
2020,B,Mining,e_20-49,Total assets,361,DOLLARS(millions),4,361361361361361,4040
2020,B,Mining,e_20-49,Total expenditure,296,DOLLARS(millions),4,296296296296296,4040
2020,B,Mining,e_20-49,Total income,300,DOLLARS(millions),4,300300300300300,4040
2020,B,Mining,f_50-99,Activity unit,9,COUNT,4,99999,4040
2020,B,Mining,f_50-99,Fixed tangible assets,C,DOLLARS(millions),4,CCCCC,4040
2020,B,Mining,f_50-99,Operating profit before tax,C,DOLLARS(millions),4,CCCCC,4040
2020,B,Mining,f_50-99,Rolling mean employees,690,COUNT,4,690690690690690,4040
2020,B,Mining,f_50-99,Salaries and wages paid,124,DOLLARS(millions),4,124124124124124,4040
2020,B,Mining,f_50-99,"Sales, government funding, grants and subsidies",611,DOLLARS(millions),4,611611611611611,4040
2020,B,Mining,f_50-99,Total assets,C,DOLLARS(millions),4,CCCCC,4040
2020,B,Mining,f_50-99,Total expenditure,521,DOLLARS(millions),4,521521521521521,4040
2020,B,Mining,f_50-99,Total income,666,DOLLARS(millions),4,666666666666666,4040
2020,B,Mining,g_100-199,Activity unit,9,COUNT,4,99999,4040
2020,B,Mining,g_100-199,Fixed tangible assets,2994,DOLLARS(millions),4,29942994299429942994,4040
2020,B,Mining,g_100-199,Operating profit before tax,435,DOLLARS(millions),4,435435435435435,4040
2020,B,Mining,g_100-199,Rolling mean employees,1293,COUNT,4,12931293129312931293,4040
2020,B,Mining,g_100-199,Salaries and wages paid,132,DOLLARS(millions),4,132132132132132,4040
2020,B,Mining,g_100-199,"Sales, government funding, grants and subsidies",1519,DOLLARS(millions),4,15191519151915191519,4040
2020,B,Mining,g_100-199,Total assets,5626,DOLLARS(millions),4,56265626562656265626,4040
2020,B,Mining,g_100-199,Total expenditure,1469,DOLLARS(millions),4,14691469146914691469,4040
2020,B,Mining,g_100-199,Total income,1939,DOLLARS(millions),4,19391939193919391939,4040
2020,B,Mining,h_200+,Activity unit,3,COUNT,4,33333,4040
2020,B,Mining,h_200+,Fixed tangible assets,C,DOLLARS(millions),4,CCCCC,4040
2020,B,Mining,h_200+,Operating profit before tax,C,DOLLARS(millions),4,CCCCC,4040
2020,B,Mining,h_200+,Rolling mean employees,1851,COUNT,4,18511851185118511851,4040
2020,B,Mining,h_200+,Salaries and wages paid,179,DOLLARS(millions),4,179179179179179,4040
2020,B,Mining,h_200+,"Sales, government funding, grants and subsidies",994,DOLLARS(millions),4,994994994994994,4040
2020,B,Mining,h_200+,Total assets,1096,DOLLARS(millions),4,10961096109610961096,4040
2020,B,Mining,h_200+,Total expenditure,872,DOLLARS(millions),4,872872872872872,4040
2020,B,Mining,h_200+,Total income,1006,DOLLARS(millions),4,10061006100610061006,4040
2020,B,Mining,i_Industry_Total,Activity unit,690,COUNT,4,690690690690690,4040
2020,B,Mining,i_Industry_Total,Fixed tangible assets,7729,DOLLARS(millions),4,77297729772977297729,4040
2020,B,Mining,i_Industry_Total,Operating profit before tax,C,DOLLARS(millions),4,CCCCC,4040
2020,B,Mining,i_Industry_Total,Rolling mean employees,5691,COUNT,4,56915691569156915691,4040
2020,B,Mining,i_Industry_Total,Salaries and wages paid,659,DOLLARS(millions),4,659659659659659,4040
2020,B,Mining,i_Industry_Total,"Sales, government funding, grants and subsidies",4716,DOLLARS(millions),4,47164716471647164716,4040
2020,B,Mining,i_Industry_Total,Total assets,13133,DOLLARS(millions),4,1313313133131331313313133,4040
2020,B,Mining,i_Industry_Total,Total expenditure,4528,DOLLARS(millions),4,45284528452845284528,4040
2020,B,Mining,i_Industry_Total,Total income,5267,DOLLARS(millions),4,52675267526752675267,4040
2020,C,Manufacturing,a_0,Activity unit,9267,COUNT,4,92679267926792679267,4040
2020,C,Manufacturing,a_0,Fixed tangible assets,2074,DOLLARS(millions),4,20742074207420742074,4040
2020,C,Manufacturing,a_0,Operating profit before tax,259,DOLLARS(millions),4,259259259259259,4040
2020,C,Manufacturing,a_0,Rolling mean employees,0,COUNT,4,00000,4040
2020,C,Manufacturing,a_0,Salaries and wages paid,405,DOLLARS(millions),4,405405405405405,4040
2020,C,Manufacturing,a_0,"Sales, government funding, grants and subsidies",2563,DOLLARS(millions),4,25632563256325632563,4040
2020,C,Manufacturing,a_0,Total assets,3817,DOLLARS(millions),4,38173817381738173817,4040
2020,C,Manufacturing,a_0,Total expenditure,2353,DOLLARS(millions),4,23532353235323532353,4040
2020,C,Manufacturing,a_0,Total income,2598,DOLLARS(millions),4,25982598259825982598,4040
2020,C,Manufacturing,b_1-5,Activity unit,6336,COUNT,4,63366336633663366336,4040
2020,C,Manufacturing,b_1-5,Fixed tangible assets,752,DOLLARS(millions),4,752752752752752,4040
2020,C,Manufacturing,b_1-5,Operating profit before tax,96,DOLLARS(millions),4,9696969696,4040
2020,C,Manufacturing,b_1-5,Rolling mean employees,14598,COUNT,4,1459814598145981459814598,4040
2020,C,Manufacturing,b_1-5,Salaries and wages paid,835,DOLLARS(millions),4,835835835835835,4040
2020,C,Manufacturing,b_1-5,"Sales, government funding, grants and subsidies",4598,DOLLARS(millions),4,45984598459845984598,4040
2020,C,Manufacturing,b_1-5,Total assets,2851,DOLLARS(millions),4,28512851285128512851,4040
2020,C,Manufacturing,b_1-5,Total expenditure,4508,DOLLARS(millions),4,45084508450845084508,4040
2020,C,Manufacturing,b_1-5,Total income,4656,DOLLARS(millions),4,46564656465646564656,4040
2020,C,Manufacturing,c_6-9,Activity unit,1866,COUNT,4,18661866186618661866,4040
2020,C,Manufacturing,c_6-9,Fixed tangible assets,435,DOLLARS(millions),4,435435435435435,4040
2020,C,Manufacturing,c_6-9,Operating profit before tax,209,DOLLARS(millions),4,209209209209209,4040
2020,C,Manufacturing,c_6-9,Rolling mean employees,13449,COUNT,4,1344913449134491344913449,4040
2020,C,Manufacturing,c_6-9,Salaries and wages paid,680,DOLLARS(millions),4,680680680680680,4040
2020,C,Manufacturing,c_6-9,"Sales, government funding, grants and subsidies",2912,DOLLARS(millions),4,29122912291229122912,4040
2020,C,Manufacturing,c_6-9,Total assets,1756,DOLLARS(millions),4,17561756175617561756,4040
2020,C,Manufacturing,c_6-9,Total expenditure,2734,DOLLARS(millions),4,27342734273427342734,4040
2020,C,Manufacturing,c_6-9,Total income,2920,DOLLARS(millions),4,29202920292029202920,4040
2020,C,Manufacturing,d_10-19,Activity unit,1881,COUNT,4,18811881188118811881,4040
2020,C,Manufacturing,d_10-19,Fixed tangible assets,846,DOLLARS(millions),4,846846846846846,4040
2020,C,Manufacturing,d_10-19,Operating profit before tax,308,DOLLARS(millions),4,308308308308308,4040
2020,C,Manufacturing,d_10-19,Rolling mean employees,25500,COUNT,4,2550025500255002550025500,4040
2020,C,Manufacturing,d_10-19,Salaries and wages paid,1351,DOLLARS(millions),4,13511351135113511351,4040
2020,C,Manufacturing,d_10-19,"Sales, government funding, grants and subsidies",5296,DOLLARS(millions),4,52965296529652965296,4040
2020,C,Manufacturing,d_10-19,Total assets,3657,DOLLARS(millions),4,36573657365736573657,4040
2020,C,Manufacturing,d_10-19,Total expenditure,5076,DOLLARS(millions),4,50765076507650765076,4040
2020,C,Manufacturing,d_10-19,Total income,5329,DOLLARS(millions),4,53295329532953295329,4040
2020,C,Manufacturing,e_20-49,Activity unit,1161,COUNT,4,11611161116111611161,4040
2020,C,Manufacturing,e_20-49,Fixed tangible assets,2081,DOLLARS(millions),4,20812081208120812081,4040
2020,C,Manufacturing,e_20-49,Operating profit before tax,702,DOLLARS(millions),4,702702702702702,4040
2020,C,Manufacturing,e_20-49,Rolling mean employees,35331,COUNT,4,3533135331353313533135331,4040
2020,C,Manufacturing,e_20-49,Salaries and wages paid,2055,DOLLARS(millions),4,20552055205520552055,4040
2020,C,Manufacturing,e_20-49,"Sales, government funding, grants and subsidies",11846,DOLLARS(millions),4,1184611846118461184611846,4040
2020,C,Manufacturing,e_20-49,Total assets,7556,DOLLARS(millions),4,75567556755675567556,4040
2020,C,Manufacturing,e_20-49,Total expenditure,11341,DOLLARS(millions),4,1134111341113411134111341,4040
2020,C,Manufacturing,e_20-49,Total income,11893,DOLLARS(millions),4,1189311893118931189311893,4040
2020,C,Manufacturing,f_50-99,Activity unit,438,COUNT,4,438438438438438,4040
2020,C,Manufacturing,f_50-99,Fixed tangible assets,2410,DOLLARS(millions),4,24102410241024102410,4040
2020,C,Manufacturing,f_50-99,Operating profit before tax,855,DOLLARS(millions),4,855855855855855,4040
2020,C,Manufacturing,f_50-99,Rolling mean employees,30228,COUNT,4,3022830228302283022830228,4040
2020,C,Manufacturing,f_50-99,Salaries and wages paid,1845,DOLLARS(millions),4,18451845184518451845,4040
2020,C,Manufacturing,f_50-99,"Sales, government funding, grants and subsidies",9819,DOLLARS(millions),4,98199819981998199819,4040
2020,C,Manufacturing,f_50-99,Total assets,8112,DOLLARS(millions),4,81128112811281128112,4040
2020,C,Manufacturing,f_50-99,Total expenditure,9255,DOLLARS(millions),4,92559255925592559255,4040
2020,C,Manufacturing,f_50-99,Total income,9921,DOLLARS(millions),4,99219921992199219921,4040
2020,C,Manufacturing,g_100-199,Activity unit,192,COUNT,4,192192192192192,4040
2020,C,Manufacturing,g_100-199,Fixed tangible assets,2873,DOLLARS(millions),4,28732873287328732873,4040
2020,C,Manufacturing,g_100-199,Operating profit before tax,587,DOLLARS(millions),4,587587587587587,4040
2020,C,Manufacturing,g_100-199,Rolling mean employees,26163,COUNT,4,2616326163261632616326163,4040
2020,C,Manufacturing,g_100-199,Salaries and wages paid,1728,DOLLARS(millions),4,17281728172817281728,4040
2020,C,Manufacturing,g_100-199,"Sales, government funding, grants and subsidies",11519,DOLLARS(millions),4,1151911519115191151911519,4040
2020,C,Manufacturing,g_100-199,Total assets,10626,DOLLARS(millions),4,1062610626106261062610626,4040
2020,C,Manufacturing,g_100-199,Total expenditure,11352,DOLLARS(millions),4,1135211352113521135211352,4040
2020,C,Manufacturing,g_100-199,Total income,11630,DOLLARS(millions),4,1163011630116301163011630,4040
2020,C,Manufacturing,h_200+,Activity unit,159,COUNT,4,159159159159159,4040
2020,C,Manufacturing,h_200+,Fixed tangible assets,19492,DOLLARS(millions),4,1949219492194921949219492,4040
2020,C,Manufacturing,h_200+,Operating profit before tax,3710,DOLLARS(millions),4,37103710371037103710,4040
2020,C,Manufacturing,h_200+,Rolling mean employees,96729,COUNT,4,9672996729967299672996729,4040
2020,C,Manufacturing,h_200+,Salaries and wages paid,7604,DOLLARS(millions),4,76047604760476047604,4040
2020,C,Manufacturing,h_200+,"Sales, government funding, grants and subsidies",70969,DOLLARS(millions),4,7096970969709697096970969,4040
2020,C,Manufacturing,h_200+,Total assets,57304,DOLLARS(millions),4,5730457304573045730457304,4040
2020,C,Manufacturing,h_200+,Total expenditure,69529,DOLLARS(millions),4,6952969529695296952969529,4040
2020,C,Manufacturing,h_200+,Total income,71536,DOLLARS(millions),4,7153671536715367153671536,4040
2020,C,Manufacturing,i_Industry_Total,Activity unit,21300,COUNT,4,2130021300213002130021300,4040
2020,C,Manufacturing,i_Industry_Total,Fixed tangible assets,30963,DOLLARS(millions),4,3096330963309633096330963,4040
2020,C,Manufacturing,i_Industry_Total,Operating profit before tax,6726,DOLLARS(millions),4,67266726672667266726,4040
2020,C,Manufacturing,i_Industry_Total,Rolling mean employees,241995,COUNT,4,241995241995241995241995241995,4040
2020,C,Manufacturing,i_Industry_Total,Salaries and wages paid,16504,DOLLARS(millions),4,1650416504165041650416504,4040
2020,C,Manufacturing,i_Industry_Total,"Sales, government funding, grants and subsidies",119523,DOLLARS(millions),4,119523119523119523119523119523,4040
2020,C,Manufacturing,i_Industry_Total,Total assets,95678,DOLLARS(millions),4,9567895678956789567895678,4040
2020,C,Manufacturing,i_Industry_Total,Total expenditure,116148,DOLLARS(millions),4,116148116148116148116148116148,4040
2020,C,Manufacturing,i_Industry_Total,Total income,120483,DOLLARS(millions),4,120483120483120483120483120483,4040
2020,D,"Electricity, Gas, Water and Waste Services",a_0,Activity unit,582,COUNT,4,582582582582582,4040
2020,D,"Electricity, Gas, Water and Waste Services",a_0,Fixed tangible assets,5924,DOLLARS(millions),4,59245924592459245924,4040
2020,D,"Electricity, Gas, Water and Waste Services",a_0,Operating profit before tax,232,DOLLARS(millions),4,232232232232232,4040
2020,D,"Electricity, Gas, Water and Waste Services",a_0,Rolling mean employees,0,COUNT,4,00000,4040
2020,D,"Electricity, Gas, Water and Waste Services",a_0,Salaries and wages paid,36,DOLLARS(millions),4,3636363636,4040
2020,D,"Electricity, Gas, Water and Waste Services",a_0,"Sales, government funding, grants and subsidies",1487,DOLLARS(millions),4,14871487148714871487,4040
2020,D,"Electricity, Gas, Water and Waste Services",a_0,Total assets,7260,DOLLARS(millions),4,72607260726072607260,4040
2020,D,"Electricity, Gas, Water and Waste Services",a_0,Total expenditure,1335,DOLLARS(millions),4,13351335133513351335,4040
2020,D,"Electricity, Gas, Water and Waste Services",a_0,Total income,1527,DOLLARS(millions),4,15271527152715271527,4040
2020,D,"Electricity, Gas, Water and Waste Services",b_1-5,Activity unit,351,COUNT,4,351351351351351,4040
2020,D,"Electricity, Gas, Water and Waste Services",b_1-5,Fixed tangible assets,158,DOLLARS(millions),4,158158158158158,4040
2020,D,"Electricity, Gas, Water and Waste Services",b_1-5,Operating profit before tax,30,DOLLARS(millions),4,3030303030,4040
2020,D,"Electricity, Gas, Water and Waste Services",b_1-5,Rolling mean employees,690,COUNT,4,690690690690690,4040
2020,D,"Electricity, Gas, Water and Waste Services",b_1-5,Salaries and wages paid,46,DOLLARS(millions),4,4646464646,4040
2020,D,"Electricity, Gas, Water and Waste Services",b_1-5,"Sales, government funding, grants and subsidies",211,DOLLARS(millions),4,211211211211211,4040
2020,D,"Electricity, Gas, Water and Waste Services",b_1-5,Total assets,425,DOLLARS(millions),4,425425425425425,4040
2020,D,"Electricity, Gas, Water and Waste Services",b_1-5,Total expenditure,183,DOLLARS(millions),4,183183183183183,4040
